"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Europe & Central Asia","ECS","Fuel exports (% of merchandise exports)","TX.VAL.FUEL.ZS.UN","","","6.52510080644014","4.76425842292248","4.21778734334227","4.03528810613099","3.60284686477205","3.49194827319468","4.04597237635005","3.69757531401179","3.94203400532969","4.20566684394749","3.4496904662931","3.83467250515218","5.34717397035461","5.23423837951165","5.38972856806473","5.52015805099021","5.22900790611491","6.64781366927138","8.05026523394605","9.11365827565937","9.33087659183429","9.30996872234465","9.47831885876347","8.85723148072344","4.84903798975234","4.28464365730013","4.25847180181106","4.56522960671996","4.93345897983563","4.99994748661088","4.58343543970835","4.72301386970548","4.3756430114217","4.17482473718708","7.55715498316038","7.53464581607079","6.46883705904269","7.09571495157438","8.98823878980915","8.71430765987417","8.75357194739172","9.053964932737","9.47420690369559","10.8438044196137","11.2921606932613","10.8148452024801","12.390645744063","11.2939850865537","11.8056959973422","12.9198554391364","13.5417043942696","13.8180517151473","12.9515359181212","11.7140209092128","8.77048037167111","10.1457042851912","",
"Europe & Central Asia","ECS","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","18.4869605474625","15.885110795191","15.2971081963389","15.1802301966826","14.8923985312555","14.807508348418","13.7874081079132","13.5072091041243","13.2606475207647","13.3384260954261","13.2736426766737","13.245835129144","12.0368147907807","12.4550198792154","12.2621031672699","12.6002737377096","12.5644805966446","12.1430363123075","11.9218168364433","12.4177868916124","11.9957068407753","11.6618180566137","11.2677828067123","10.8972945673622","11.350229405285","11.2318355059542","10.9436987636894","10.678495080806","10.4026115364336","10.7444087321089","11.1864198242698","10.9112019727255","10.6739275990605","10.2436347470741","9.61814628836796","8.95401953952416","8.70571614819101","8.33834693299596","7.08742779203046","7.32734774491622","7.53335824101843","7.57849927732206","7.21474487163276","7.24457203098427","7.01094042667935","7.24309596490113","7.5327263877544","8.76663517085425","8.19955144319777","8.42083420847911","8.72026659299958","9.0889522055597","9.16175152502408","9.43156950177839","9.84545731499518","9.68356777797803","",
"Europe & Central Asia","ECS","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","5.67928192371672","5.83104858373726","5.53126498623468","5.22373830416492","5.12863682988217","4.67170082530945","4.56085833242448","4.32332234200834","4.19220320954716","3.96829826741721","3.72721775434196","4.00745299997617","3.59118395347885","3.0857527561646","3.47844052486605","3.09439718421028","3.08722104304481","2.97872261947543","2.88135080886738","2.72061867781387","2.49426223009569","2.51557110335606","2.58456680479846","2.46353880382953","2.51238323625461","2.53700983982661","2.54654821393127","2.42291419903399","2.21262221813311","2.05935249471935","2.06040730978307","1.91717702883678","2.10376812422674","2.06865643169957","1.9589383202465","1.93344920796116","1.86116306040344","1.77879301297969","1.71678599797373","1.5872077386383","1.63595374602402","1.6182667895957","1.51972605877508","1.43830541844431","1.39559442483046","1.39993937185092","1.24721635971245","1.31708024299729","1.38545628154956","1.4423683867177","1.37495676499756","1.4056937040582","1.38985694886967","1.46402026492203","1.43781843848828","1.3990189465197","",
"Europe & Central Asia","ECS","Export unit value index (2000 = 100)","TX.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Export volume index (2000 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Net barter terms of trade index (2000 = 100)","TT.PRI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Travel services (% of commercial service imports)","TM.VAL.TRVL.ZS.WT","","","","","","","","","","","","","","","","27.9828880434182","25.0570435850671","26.6060133791771","27.2312509033937","27.6720278099959","27.8251939543293","26.1085790415177","25.5968192434514","25.9413308101118","26.5797227063987","27.2340808188733","30.3527809555479","32.1349823363292","32.8206750440656","32.48336585693","32.2642274646191","31.9816674112484","32.932817917332","31.7916923684906","32.8947810685465","33.0701953619576","33.5201563085972","32.6586137310366","32.205448342728","32.3027321882577","31.720780146172","30.8406253749488","30.6589449103909","30.5425795391776","29.0383004363483","28.2638437814976","27.0987026920825","26.1246852458803","25.3350394397787","25.9220642577667","24.9109720574045","24.6015024721182","24.1472012972482","24.0457703926324","24.0912365222152","23.4094513650019","23.3852617361322","23.8100108595384","",
"Europe & Central Asia","ECS","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","38.5601299220548","42.7111358967003","40.205849346035","40.4694272712777","41.1152253303281","40.1810517751592","41.4257650696469","38.430478134455","37.8040664553475","37.8623737817475","36.5291516777409","33.8435063478758","33.6049571821429","33.035500228467","33.4999704994424","30.5450481888346","29.5059650872359","27.5806153223326","27.1517165624329","26.8328630211694","26.5674205311683","25.9928061081744","25.7977608814705","24.6576763482658","23.1443320015614","22.9501974260292","22.5451236560614","22.6587844923002","23.0091437915496","23.8574349718393","23.6401232938835","23.8267633272846","24.4445992899278","24.7172143320972","21.7531034084183","23.6243980115896","23.6064542733306","23.3426729244289","22.2354658951655","21.5552615881112","20.523659768294","20.2370547213471","20.5939995074269","",
"Europe & Central Asia","ECS","Commercial service imports (current US$)","TM.VAL.SERV.CD.WT","","","","","","","","","","","","","","","","","105122153142.445","120388693402.766","144074377042.691","178955288360.732","218579371824.168","208643185883.506","199786118761.683","188106292692.885","184656051211.336","191841587830.989","241263560016.861","295210782843.337","331071729276.475","352748914389.38","446394472640.272","458744247311.922","533060874071.248","497819038855.411","523294159784.01","612149841698.525","633503646744.789","634778431383.655","679267177591.169","726840362849.53","754515253902.951","778417072990.971","834447486394.366","985700328000.153","1185030818649.05","1297264483650.77","1428357175719.94","1701583245567.42","1925225200891.98","1675870250892.74","1743171553990.57","1930635144207.6","1932979260314.06","2098547011567.99","2236909093197.98","2087508374559.07","2096874365734.05","2237470152100.98","",
"Europe & Central Asia","ECS","Computer, communications and other services (% of commercial service imports)","TM.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","29.3086008515182","28.2798733750141","29.3181004499138","28.2014773168194","27.1325961967857","28.0408441700725","28.4923853232503","31.7974255387685","32.2922661460302","31.4443226973979","31.9176768697978","31.4839913359979","29.9655986415495","29.3459241338898","29.040265323538","32.0224791371796","32.7211553758181","31.9434690184976","34.2234022088422","35.4085896082336","35.4688642940286","35.5541247995019","36.3263373828797","38.1065059782941","40.6216670284667","41.770521086527","42.7244423935929","42.1682413611833","41.9299326024672","42.3056647572406","43.2782392255861","43.6306927898766","44.1808181130643","44.5005141864753","46.5967178550122","46.1377848658332","46.3434729802532","47.3305924487427","46.5194200729921","47.1074698681213","48.6432545234806","48.8860894097742","48.3624157459684","",
"Europe & Central Asia","ECS","Import value index (2000 = 100)","TM.VAL.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","0.0279533098234943","0.0376882934185669","0.039195166579458","0.0353013842839705","0.0318111324646013","0.0332519163020607","0.0378468245252294","0.0534251036564312","0.0520964274590374","0.0491470151483187","0.0457632043953855","0.0411907510717253","0.0452881694754026","0.0408756702751317","0.0605263889773257","0.05787937359049","0.0759848764923328","0.0874727079420003","0.0895321765532445","0.0881433130739279","0.0882941804571097","0.117660398671643","0.0915540205657776","0.122634670794614","0.104508395847922","0.101371183397756","0.0837555301565614","0.0813734864141496","0.0699522380237393","0.0649751612431344","0.0465784636679355","0.0421811145678455","0.529775456405685","0.773564612768682","1.81764369716664","2.12730078694015","2.21726637988694","2.01860028687262","1.64021108835489","1.32133507058855","1.66780258763654","1.52341747342379","1.65437423941745","1.79253996898985","1.95216921098152","2.17332949023234","2.42498411946363","2.88014971446713","3.32569929053994","2.70015085372466","2.78562850398894","3.20451962888689","3.55622226946421","3.31743606604487","2.98623695745025","2.59101352103914","2.29403192353523","2.52820483152898","",
"Europe & Central Asia","ECS","Merchandise imports by the reporting economy (current US$)","TM.VAL.MRCH.WL.CD","52766560000","56569290000","61538200000","68127640000","76828450000","83393690000","90337830000","93776140000","103692331000","122123388000","146558793000","162900647000","193427999000","269622490000","371969985000","385163118000","434204825000","488552384000","564679671000","730027018000","880386449000","786527166700","744832390523","716012848822","726171322258.5","763264247359.2","895675803350.2","1092251959411.5","1227417641660.9","1314523734668.3","1575391438222","1609797672697.4","1719506676512.23","1517255934666","1733904276610","2115334884023.5","2183828886531.9","2391203572534.9","2485476192081.3","2547485118861.6","2759688604946","2728349239594","2875424257558","3476102978731","4198632783005","4659993912988","5406022524469","6394818437106","7282282245629","5437350365313","6193337439323","7366933882162","7113145539919","7201628173526","7203700771076","6162703387899","6181385050757","6839745598082","",
"Europe & Central Asia","ECS","Merchandise imports by the reporting economy, residual (% of total merchandise imports)","TM.VAL.MRCH.RS.ZS","9.9111823852076","9.83599051711627","9.82233799493648","10.1728167891916","9.98187520378193","10.0647782823856","9.95602838810718","10.0876726212019","10.928180407093","11.4927519043281","12.7378982986029","12.9111488427667","12.9897916175","12.7052557818897","11.7982014059548","12.1269765502314","12.0983381518158","12.0930794598272","12.1701638166464","11.8143304115355","11.4021096206128","11.4858168700049","11.5516646556717","11.9393206617228","11.7945060229592","11.5225104158132","11.407177485043","10.9441386665636","10.826178669634","10.4768395492305","9.92994007824165","9.86249001823502","8.7844999482943","6.77935694632598","6.76421112919646","6.83735560979069","6.51805967379168","5.84803759964946","5.39291337756845","0.894456354871378","1.30089151898","1.45585834249397","1.26795900264692","0.847120158613654","0.683291956494158","1.11701171338277","1.4511538409231","0.651109844798708","0.61076879280114","0.728457764717171","0.692737895477722","1.18426903628455","0.657910897483659","0.70028353006884","0.637935717298483","0.514761917720904","0.482409334221109","0.499191661698272","",
